Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL
2012-01-13,69.72280120849611,22.13963508605957,,17.979999542236328,44.92535781860352,11.361366271972654,28.96999931335449,5.6599998474121085,70.3940658569336,10.288270950317383,97.10197448730469,15.418498039245605
2012-01-17,70.24825286865234,22.2514705657959,,18.049999237060547,45.12784194946289,11.129314422607422,29.35000038146973,5.730000019073486,71.00484466552734,10.475327491760254,96.50149536132812,15.62559986114502
2012-01-18,70.94879150390625,22.111677169799805,,18.200000762939453,46.35960006713867,11.333520889282227,29.88999938964844,5.96999979019165,72.53170776367188,10.402134895324707,97.62371826171876,16.132648468017578
2012-01-19,71.55762481689453,22.13963508605957,,18.6299991607666,46.23305130004883,11.454188346862793,30.239999771118164,6.21999979019165,74.02906036376953,10.507863998413086,99.6220703125,16.828937530517578
2012-01-20,71.43252563476562,22.271448135375977,,18.61000061035156,47.08515167236328,11.342803001403807,30.5,6.420000076293945,73.63501739501953,10.621726989746094,99.56300354003906,17.107460021972653
2012-01-23,71.39915466308594,22.255468368530273,,17.799999237060547,47.65040969848633,11.203571319580078,30.229999542236328,6.519999980926514,73.78276062011719,10.524126052856444,99.2086181640625,17.15744972229004
2012-01-24,71.66605377197266,22.35931205749512,,18.06999969482422,47.77695083618164,11.3984956741333,30.95000076293945,6.53000020980835,74.10784912109375,10.361467361450195,99.86817932128906,17.521663665771484
2012-01-25,72.1247329711914,22.05975341796875,,18.38999938964844,48.249412536621094,11.092183113098145,31.34000015258789,6.730000019073486,74.8466567993164,10.662388801574707,100.10443878173828,17.55379867553711
2012-01-26,73.04216003417969,21.91596221923828,,18.049999237060547,48.02162170410156,11.092183113098145,31.18000030517578,6.769999980926514,73.94036102294922,10.524126052856444,101.01009368896484,17.418113708496097
2012-01-27,72.94206237792969,21.975879669189453,,17.649999618530273,47.59979248046875,11.277827262878418,31.04999923706055,6.820000171661378,74.22606658935547,10.418401718139648,100.57693481445312,17.51095199584961
2012-01-30,72.84197998046875,21.756196975708008,,17.350000381469727,48.13973617553711,11.296393394470215,31.0,6.739999771118164,75.4278793334961,10.369601249694824,98.99205017089844,17.28599739074707
2012-01-31,72.31658172607422,21.62838363647461,,18.5,48.3759651184082,11.454188346862793,30.95000076293945,6.710000038146973,75.4968032836914,10.377735137939453,98.94284057617188,17.22171974182129
2012-02-01,72.850341796875,21.67231559753418,,19.0,49.28712463378906,11.287111282348633,31.239999771118164,6.9000000953674325,75.51653289794922,10.540395736694336,101.79762268066406,17.232437133789062
2012-02-02,72.91703796386719,21.748210906982425,,19.239999771118164,48.73875045776367,11.305675506591795,31.290000915527344,6.929999828338622,75.13233184814453,10.581060409545898,102.23074340820312,17.310993194580078
2012-02-03,73.16726684570312,21.96788787841797,,20.979999542236328,49.19432830810547,11.3984956741333,31.85000038146973,7.079999923706055,75.77262115478516,10.507863998413086,106.01087188720705,17.846603393554688
2012-02-06,73.02547454833984,22.1236572265625,,22.75,48.64595031738281,11.435625076293945,31.86000061035156,6.920000076293945,75.69383239746094,10.394000053405762,104.9280242919922,17.710912704467773
2012-02-07,73.30071258544922,22.2514705657959,,22.70000076293945,48.8990478515625,11.547011375427244,32.279998779296875,7.130000114440918,76.07801818847656,10.475327491760254,105.92227935791016,17.596647262573242
2012-02-08,73.36739349365234,22.1955509185791,,23.54999923706055,48.1481819152832,11.649117469787598,32.09999847412109,7.25,77.65412902832031,10.524126052856444,105.7549285888672,17.628787994384766
2012-02-09,73.40908813476562,22.071733474731445,,23.190000534057614,48.435020446777344,11.751218795776367,32.650001525878906,7.239999771118164,78.92491912841797,10.556661605834961,105.07569122314452,17.507381439208984
2012-02-10,72.67518615722656,22.01182746887207,,23.21999931335449,48.05537414550781,11.444907188415527,32.209999084472656,7.050000190734862,78.79684448242188,10.475327491760254,103.95346069335938,17.25742530822754
2012-02-13,73.41743469238281,22.03179168701172,,24.18000030517578,48.435020446777344,11.370649337768555,32.34999847412109,7.289999961853027,78.24520874023438,10.670523643493652,104.72129821777344,17.706331253051758
2012-02-14,73.38408660888672,21.999839782714844,,24.0,48.47719955444336,11.584139823913574,32.439998626708984,7.320000171661378,78.58011627197266,10.963313102722168,103.48094940185548,17.57962989807129
2012-02-15,73.056640625,22.151620864868164,,23.729999542236328,48.83155822753906,11.509881973266602,32.459999084472656,7.300000190734862,78.21563720703125,10.922649383544922,102.88045501708984,17.402240753173828
2012-02-16,73.593994140625,22.307395935058594,,23.13999938964844,49.31244277954102,11.621268272399902,32.860000610351555,7.5900001525878915,84.61869812011719,11.207303047180176,105.28240966796876,17.442058563232422
2012-02-17,73.5184326171875,22.51108932495117,,22.3700008392334,49.29556655883789,11.352086067199707,32.75,7.420000076293945,84.29359436035156,11.142239570617676,105.5580596923828,17.38051414489746
2012-02-21,73.5520248413086,22.431209564208984,,21.670000076293945,49.05091094970703,11.157159805297852,32.540000915527344,7.28000020980835,84.11628723144531,11.207303047180176,105.0166244506836,17.34431266784668
2012-02-22,73.68638610839844,22.459171295166016,,21.32999992370605,49.37993240356445,11.23141860961914,32.330001831054695,7.139999866485597,83.81090545654297,11.239835739135742,103.33329010009766,17.000394821166992
2012-02-23,73.80390930175781,22.483135223388672,,21.420000076293945,50.12236404418945,11.296393394470215,32.970001220703125,7.289999961853027,83.87986755371094,11.199170112609863,104.50473022460938,17.101760864257812
2012-02-24,74.05577087402344,22.64689826965332,,22.1200008392334,50.32484436035156,11.249980926513672,33.40999984741211,7.460000038146973,83.3183822631836,11.223569869995117,105.40055084228516,16.978679656982422
2012-02-27,73.94664764404297,22.606952667236328,,21.899999618530273,50.33328247070313,11.05505657196045,33.27000045776367,7.46999979019165,82.91447448730469,11.142239570617676,105.70570373535156,16.90627098083496
2012-02-28,73.69474029541016,22.782697677612305,,21.420000076293945,50.417640686035156,11.194290161132812,33.27000045776367,7.519999980926514,84.49060821533203,10.930779457092283,105.06584930419922,16.975055694580078
2012-02-29,73.5520248413086,22.610944747924805,,20.8799991607666,50.23204040527344,11.092183113098145,32.889999389648445,7.3499999046325675,84.09661102294922,11.028377532958984,104.7311553955078,17.105382919311527
2012-03-01,73.45967102050781,22.89453125,,21.100000381469727,50.35014724731445,10.841567039489746,33.09999847412109,7.510000228881836,84.69749450683594,11.00397777557373,106.3061981201172,17.163301467895508
2012-03-02,73.48484802246094,22.922496795654297,,20.399999618530273,50.28264617919922,10.83228588104248,33.72999954223633,7.460000038146973,85.41659545898438,10.971445083618164,105.95181274414062,17.043840408325195
2012-03-05,73.09864044189453,22.87855339050293,,20.190000534057614,51.36255264282226,10.869413375854492,33.220001220703125,7.070000171661378,85.54463958740234,10.88198184967041,105.44976806640624,17.02574348449707
2012-03-06,71.32698822021484,22.507095336914066,,19.540000915527344,50.16454696655274,10.887978553771973,31.989999771118164,6.9000000953674325,85.7121353149414,10.556661605834961,102.80170440673828,16.3704833984375
